index,duration_sec,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,member_birth_year,member_gender,bike_share_for_all_trip,duration_min,duration_hr,member_age,month,date,day,hour,timeofweek,dayperiod,member_age_group,zip
1750176,297,2018-12-26 09:59:23.7650,2018-12-26 10:04:21.250,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,4768,Subscriber,1992.0,Male,No,4.95,0.08,27,December,26,Wednesday,10,Weekday,Morning,Young Adult,94133
851593,706,2018-07-26 17:06:12.7050,2018-07-26 17:17:59.387,23.0,The Embarcadero at Steuart St,37.791464000000005,-122.391034,63.0,Bryant St at 6th St,37.77591022233337,-122.40257500673576,850,Subscriber,1990.0,Female,No,11.77,0.2,29,July,26,Thursday,17,Weekday,Afternoon,Young Adult,94105
1526950,922,2018-10-11 12:14:03.6510,2018-10-11 12:29:25.655,222.0,10th Ave at E 15th St,37.7927143,-122.24877959999999,7.0,Frank H Ogawa Plaza,37.8045623549303,-122.27173805236816,1528,Subscriber,1974.0,Male,Yes,15.37,0.26,45,October,11,Thursday,12,Weekday,Morning,Adult,94606
1278921,834,2018-09-20 08:15:53.1710,2018-09-20 08:29:47.904,202.0,Washington St at 8th St,37.8007544,-122.2748943,202.0,Washington St at 8th St,37.8007544,-122.2748943,3149,Subscriber,1968.0,Female,Yes,13.9,0.23,51,September,20,Thursday,8,Weekday,Morning,Adult,94607
1857777,188,2018-12-03 08:16:31.8990,2018-12-03 08:19:40.007,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,8.0,The Embarcadero at Vallejo St,37.799953,-122.398525,475,Subscriber,1983.0,Female,No,3.13,0.05,36,December,03,Monday,8,Weekday,Morning,Adult,94133
1496845,803,2018-10-16 12:15:53.1140,2018-10-16 12:29:16.435,9.0,Broadway at Battery St,37.798572108462565,-122.40086898207666,90.0,Townsend St at 7th St,37.771058000000004,-122.402717,4323,Subscriber,1981.0,Male,No,13.38,0.22,38,October,16,Tuesday,12,Weekday,Morning,Adult,94111
217776,879,2018-03-28 11:33:23.4350,2018-03-28 11:48:02.614,140.0,Cesar Chavez St at Dolores St,37.7478584,-122.42498629999999,123.0,Folsom St at 19th St,37.7605936,-122.41481709999998,2915,Customer,,,No,14.65,0.24,0,March,28,Wednesday,11,Weekday,Morning,Children,94131
509680,1081,2018-05-20 14:49:22.9490,2018-05-20 15:07:24.301,71.0,Broderick St at Oak St,37.773062700000004,-122.4390777,62.0,Victoria Manalo Draves Park,37.77779057034257,-122.40643188357352,2795,Subscriber,1988.0,Other,No,18.02,0.3,31,May,20,Sunday,15,Weekend,Afternoon,Young Adult,94117
507365,1076,2018-05-21 08:03:06.2280,2018-05-21 08:21:02.890,85.0,Church St at Duboce Ave,37.7700831,-122.42915570000001,93.0,4th St at Mission Bay Blvd S,37.770407399999996,-122.39119840000002,2310,Subscriber,1979.0,Male,No,17.93,0.3,40,May,21,Monday,8,Weekday,Morning,Adult,94114
78853,471,2018-01-07 18:47:12.3650,2018-01-07 18:55:03.671,112.0,Harrison St at 17th St,37.7638471,-122.41300359999998,121.0,Mission Playground,37.75921029999999,-122.4213392,2412,Subscriber,1965.0,Male,No,7.85,0.13,54,January,07,Sunday,18,Weekend,Afternoon,Adult,94110
1467805,1432,2018-10-20 14:24:50.4020,2018-10-20 14:48:43.290,61.0,Howard St at 8th St,37.7765126,-122.4113061,146.0,30th St at San Jose Ave,37.7423139,-122.42318049999999,649,Subscriber,1961.0,Male,Yes,23.87,0.4,58,October,20,Saturday,14,Weekend,Afternoon,Senior,94103
1173971,611,2018-08-07 07:59:01.8170,2018-08-07 08:09:13.027,22.0,Howard St at Beale St,37.789756,-122.39464299999999,6.0,The Embarcadero at Sansome St,37.80477,-122.40323400000001,1341,Subscriber,1989.0,Male,Yes,10.18,0.17,30,August,07,Tuesday,8,Weekday,Morning,Young Adult,94105
240475,145,2018-03-22 16:20:52.5780,2018-03-22 16:23:17.977,208.0,S. 4th St at San Carlos St,37.33283577967246,-121.88391208648682,316.0,San Salvador St at 1st St,37.330165,-121.88583100000001,3104,Subscriber,1991.0,Male,Yes,2.42,0.04,28,March,22,Thursday,16,Weekday,Afternoon,Young Adult,95112
1046121,652,2018-08-27 20:50:40.8490,2018-08-27 21:01:33.823,134.0,Valencia St at 24th St,37.7524278,-122.42062779999999,58.0,Market St at 10th St,37.776619000000004,-122.41738500000001,297,Subscriber,1987.0,Other,No,10.87,0.18,32,August,27,Monday,21,Weekday,Evening,Young Adult,94110
723333,697,2018-06-15 17:10:46.4680,2018-06-15 17:22:23.947,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.39708600000002,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710837,67,Customer,1990.0,Female,No,11.62,0.19,29,June,15,Friday,17,Weekday,Afternoon,Young Adult,94105
1114839,788,2018-08-16 08:29:18.6980,2018-08-16 08:42:27.380,145.0,29th St at Church St,37.7436839,-122.42680590000002,347.0,23rd St and San Bruno Ave,37.754435634791776,-122.40436390042305,2116,Subscriber,1992.0,Male,No,13.13,0.22,27,August,16,Thursday,8,Weekday,Morning,Young Adult,94131
934258,657,2018-07-14 14:43:00.9480,2018-07-14 14:53:58.000,6.0,The Embarcadero at Sansome St,37.80477,-122.40323400000001,20.0,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051,2795,Subscriber,,,No,10.95,0.18,0,July,14,Saturday,14,Weekend,Afternoon,Children,94111
463932,191,2018-05-29 08:15:37.5630,2018-05-29 08:18:49.317,235.0,Union St at 10th St,37.8072393,-122.28937020000001,160.0,West Oakland BART Station,37.805318299999996,-122.2948365,1351,Subscriber,1985.0,Male,No,3.18,0.05,34,May,29,Tuesday,8,Weekday,Morning,Young Adult,94607
836288,479,2018-07-29 12:17:54.8430,2018-07-29 12:25:54.841,124.0,19th St at Florida St,37.7604469,-122.410807,119.0,18th St at Noe St,37.7610471,-122.43264170000002,3827,Customer,1982.0,Male,No,7.98,0.13,37,July,29,Sunday,12,Weekend,Morning,Adult,94110
977790,746,2018-07-08 15:32:18.8220,2018-07-08 15:44:45.498,114.0,Rhode Island St at 17th St,37.7644783,-122.40257009999999,139.0,Garfield Square (25th St at Harrison St),37.751017100000006,-122.4119009,2262,Customer,1986.0,Female,No,12.43,0.21,33,July,08,Sunday,15,Weekend,Afternoon,Young Adult,94107
848244,422,2018-07-27 07:43:14.6130,2018-07-27 07:50:16.914,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.40844488143921,1605,Subscriber,1964.0,Male,No,7.03,0.12,55,July,27,Friday,7,Weekday,Morning,Adult,94103
273578,547,2018-03-12 14:23:26.4770,2018-03-12 14:32:33.733,60.0,8th St at Ringold St,37.774520401136854,-122.4094493687153,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553955,3654,Subscriber,1988.0,Male,No,9.12,0.15,31,March,12,Monday,14,Weekday,Afternoon,Young Adult,94103
1627817,615,2018-11-23 21:13:17.8310,2018-11-23 21:23:33.550,249.0,Russell St at College Ave,37.8584732,-122.2532529,245.0,Downtown Berkeley BART,37.870139,-122.268422,420,Subscriber,1988.0,Male,No,10.25,0.17,31,November,23,Friday,21,Weekday,Evening,Young Adult,94705
929431,426,2018-07-15 16:19:39.9560,2018-07-15 16:26:46.098,122.0,19th St at Mission St,37.760298999999996,-122.418892,75.0,Market St at Franklin St,37.773793206088705,-122.42123901844023,3874,Subscriber,1984.0,Male,No,7.1,0.12,35,July,15,Sunday,16,Weekend,Afternoon,Young Adult,94110
1522797,452,2018-10-11 22:42:22.6610,2018-10-11 22:49:54.847,239.0,Bancroft Way at Telegraph Ave,37.8688126,-122.25876399999999,256.0,Hearst Ave at Euclid Ave,37.87511169286445,-122.26055324077606,1382,Subscriber,1997.0,Male,No,7.53,0.13,22,October,11,Thursday,22,Weekday,Evening,Young Adult,94704
1074330,249,2018-08-22 19:37:33.4280,2018-08-22 19:41:42.637,280.0,6th St at San Fernando St (Temporary Location),37.337038,-121.884125,275.0,Julian St at 6th St,37.3429973,-121.88888909999999,134,Subscriber,1994.0,Male,Yes,4.15,0.07,25,August,22,Wednesday,19,Weekday,Evening,Young Adult,95112
1080231,422,2018-08-22 07:54:45.7170,2018-08-22 08:01:48.701,16.0,Steuart St at Market St,37.794129999999996,-122.39443,6.0,The Embarcadero at Sansome St,37.80477,-122.40323400000001,3446,Subscriber,1990.0,Female,No,7.03,0.12,29,August,22,Wednesday,8,Weekday,Morning,Young Adult,94105
550779,1282,2018-05-13 13:23:52.4770,2018-05-13 13:45:14.806,197.0,El Embarcadero at Grand Ave,37.808847899999996,-122.24967990000002,182.0,19th Street BART Station,37.809012599999996,-122.2682473,2414,Customer,1960.0,Female,No,21.37,0.36,59,May,13,Sunday,13,Weekend,Afternoon,Senior,94610
1363378,247,2018-09-07 08:33:13.6920,2018-09-07 08:37:21.121,16.0,Steuart St at Market St,37.794129999999996,-122.39443,24.0,Spear St at Folsom St,37.78967670000001,-122.39042849999998,3671,Subscriber,1981.0,Male,No,4.12,0.07,38,September,07,Friday,8,Weekday,Morning,Adult,94105
491191,809,2018-05-23 16:57:49.2150,2018-05-23 17:11:18.953,41.0,Golden Gate Ave at Polk St,37.78127,-122.41873999999999,96.0,Dolores St at 15th St,37.7662102,-122.4266136,3226,Subscriber,1990.0,Female,No,13.48,0.22,29,May,23,Wednesday,17,Weekday,Afternoon,Young Adult,94102
299018,713,2018-03-06 07:53:53.6530,2018-03-06 08:05:47.201,129.0,Harrison St at 20th St,37.758862,-122.412544,80.0,Townsend St at 5th St,37.7753058,-122.39738,93,Subscriber,1981.0,Male,No,11.88,0.2,38,March,06,Tuesday,8,Weekday,Morning,Adult,94110
1088705,1708,2018-08-20 19:54:37.9630,2018-08-20 20:23:06.062,304.0,Jackson St at 5th St,37.348758686744794,-121.89479783177376,302.0,Tamien Station,37.312854042932614,-121.88294112682344,1886,Subscriber,1988.0,Male,No,28.47,0.47,31,August,20,Monday,20,Weekday,Evening,Young Adult,95112
748944,181,2018-06-12 10:45:44.2660,2018-06-12 10:48:45.889,163.0,Lake Merritt BART Station,37.7973195,-122.26531990000001,162.0,Franklin St at 9th St,37.8005161,-122.27207990000001,843,Subscriber,1984.0,Male,No,3.02,0.05,35,June,12,Tuesday,10,Weekday,Morning,Young Adult,94607
420627,690,2018-04-06 17:13:23.2590,2018-04-06 17:24:53.502,58.0,Market St at 10th St,37.776619000000004,-122.41738500000001,116.0,Mississippi St at 17th St,37.764802200000005,-122.3947713,326,Subscriber,1990.0,Male,No,11.5,0.19,29,April,06,Friday,17,Weekday,Afternoon,Young Adult,94102
1517862,478,2018-10-12 17:13:28.2400,2018-10-12 17:21:27.026,288.0,Mission St at 1st St,37.3509643,-121.90201609999998,305.0,Ryland Park,37.342725,-121.89561699999999,267,Subscriber,1965.0,Male,No,7.97,0.13,54,October,12,Friday,17,Weekday,Afternoon,Adult,95112
540369,164,2018-05-15 09:31:15.6760,2018-05-15 09:34:00.340,230.0,14th St at Mandela Pkwy,37.810743200000005,-122.2914153,218.0,DeFremery Park,37.8123315,-122.28517120000001,3609,Subscriber,1998.0,Male,Yes,2.73,0.05,21,May,15,Tuesday,9,Weekday,Morning,Young Adult,94607
990532,1503,2018-07-06 07:43:25.5230,2018-07-06 08:08:29.007,118.0,Eureka Valley Recreation Center,37.7591769,-122.4369431,130.0,22nd St Caltrain Station,37.75736899005735,-122.3920565843582,3716,Subscriber,1968.0,Male,No,25.05,0.42,51,July,06,Friday,8,Weekday,Morning,Adult,94114
1234282,295,2018-09-26 23:03:29.1260,2018-09-26 23:08:24.989,180.0,Telegraph Ave at 23rd St,37.8126783,-122.2687726,215.0,34th St at Telegraph Ave,37.8225475,-122.2663179,2986,Customer,1987.0,Male,No,4.92,0.08,32,September,26,Wednesday,23,Weekday,Evening,Young Adult,94612
78169,494,2018-01-08 16:48:22.3380,2018-01-08 16:56:37.060,243.0,Bancroft Way at College Ave,37.8693603,-122.25433740000001,167.0,College Ave at Harwood Ave,37.848152,-122.25215990000001,183,Subscriber,1961.0,Male,No,8.23,0.14,58,January,08,Monday,16,Weekday,Afternoon,Senior,94720
1452467,2569,2018-10-23 11:15:52.3600,2018-10-23 11:58:41.434,19.0,Post St at Kearny St,37.788975,-122.403452,20.0,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051,3943,Subscriber,1989.0,Male,No,42.82,0.71,30,October,23,Tuesday,11,Weekday,Morning,Young Adult,94104
1457639,608,2018-10-22 17:34:32.3480,2018-10-22 17:44:40.370,81.0,Berry St at 4th St,37.77588,-122.39317,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,507,Subscriber,1982.0,Male,No,10.13,0.17,37,October,22,Monday,17,Weekday,Afternoon,Adult,94107
345570,484,2018-04-24 18:25:41.6300,2018-04-24 18:33:45.787,243.0,Bancroft Way at College Ave,37.8693603,-122.25433740000001,266.0,Parker St at Fulton St,37.8624644,-122.26479109999998,2254,Subscriber,1980.0,Male,Yes,8.07,0.13,39,April,24,Tuesday,18,Weekday,Afternoon,Adult,94720
1757518,398,2018-12-22 11:48:06.1130,2018-12-22 11:54:45.035,41.0,Golden Gate Ave at Polk St,37.78127,-122.41873999999999,88.0,11th St at Bryant St,37.770029799999996,-122.41172579999999,5204,Subscriber,1989.0,Male,No,6.63,0.11,30,December,22,Saturday,11,Weekend,Morning,Young Adult,94102
1080768,316,2018-08-22 06:25:32.7740,2018-08-22 06:30:49.396,99.0,Folsom St at 15th St,37.7670373,-122.41544250000001,89.0,Division St at Potrero Ave,37.76921786152374,-122.40764558315277,187,Subscriber,1992.0,Male,No,5.27,0.09,27,August,22,Wednesday,6,Weekday,Morning,Young Adult,94103
494535,382,2018-05-23 07:37:34.7780,2018-05-23 07:43:57.726,200.0,2nd Ave at E 18th St,37.800213566969795,-122.25381016731262,7.0,Frank H Ogawa Plaza,37.8045623549303,-122.27173805236816,3582,Subscriber,1977.0,Male,No,6.37,0.11,42,May,23,Wednesday,7,Weekday,Morning,Adult,94606
14746,601,2018-01-28 14:46:15.1700,2018-01-28 14:56:16.803,13.0,Commercial St at Montgomery St,37.794230999999996,-122.402923,47.0,4th St at Harrison St,37.78095459960753,-122.39974915981293,1111,Customer,,,No,10.02,0.17,0,January,28,Sunday,14,Weekend,Afternoon,Children,94111
1751349,399,2018-12-25 16:33:37.5810,2018-12-25 16:40:17.247,182.0,19th Street BART Station,37.809012599999996,-122.2682473,193.0,Grand Ave at Santa Clara Ave,37.812744099999996,-122.2472152,5208,Subscriber,1965.0,Male,Yes,6.65,0.11,54,December,25,Tuesday,16,Weekday,Afternoon,Adult,94612
1649254,265,2018-11-15 14:58:04.7610,2018-11-15 15:02:30.642,178.0,Broadway at 30th St,37.819381400000005,-122.2619284,179.0,Telegraph Ave at 27th St,37.816073115011406,-122.26788640022278,3563,Subscriber,1977.0,Male,Yes,4.42,0.07,42,November,15,Thursday,15,Weekday,Afternoon,Adult,94611
368944,215,2018-04-19 12:12:47.8600,2018-04-19 12:16:23.608,278.0,The Alameda at Bush St,37.3319323,-121.9048882,276.0,Julian St at The Alameda,37.3322326,-121.91251650000001,1481,Subscriber,1995.0,Male,Yes,3.58,0.06,24,April,19,Thursday,12,Weekday,Morning,Young Adult,95126
15600,520,2018-01-28 10:19:41.3160,2018-01-28 10:28:21.969,214.0,Market St at Brockhurst St,37.8233214,-122.27573249999999,148.0,Horton St at 40th St,37.82970460000001,-122.28761019999999,3207,Subscriber,1992.0,Other,No,8.67,0.14,27,January,28,Sunday,10,Weekend,Morning,Young Adult,94608
40176,518,2018-01-20 15:27:45.8820,2018-01-20 15:36:24.175,36.0,Folsom St at 3rd St,37.78383,-122.39887,58.0,Market St at 10th St,37.776619000000004,-122.41738500000001,1498,Subscriber,1993.0,Male,No,8.63,0.14,26,January,20,Saturday,15,Weekend,Afternoon,Young Adult,94103
1678748,1330,2018-11-09 09:25:47.3390,2018-11-09 09:47:57.514,109.0,17th St at Valencia St,37.7633158,-122.4219039,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,3617,Subscriber,1986.0,Male,No,22.17,0.37,33,November,09,Friday,9,Weekday,Morning,Young Adult,94110
494134,267,2018-05-23 08:26:14.9310,2018-05-23 08:30:41.936,254.0,Vine St at Shattuck Ave,37.88022244590679,-122.26959228515624,245.0,Downtown Berkeley BART,37.8703477,-122.26776370000002,1960,Subscriber,1989.0,Male,No,4.45,0.07,30,May,23,Wednesday,8,Weekday,Morning,Young Adult,94709
101948,493,2018-02-27 09:58:43.3760,2018-02-27 10:06:57.236,218.0,DeFremery Park,37.8123315,-122.28517120000001,160.0,West Oakland BART Station,37.805318299999996,-122.2948365,2921,Subscriber,1983.0,Male,No,8.22,0.14,36,February,27,Tuesday,10,Weekday,Morning,Adult,94607
1625937,837,2018-11-24 20:30:32.0890,2018-11-24 20:44:30.051,53.0,Grove St at Divisadero,37.775946000000005,-122.4377775,4.0,Cyril Magnin St at Ellis St,37.78588062694133,-122.4089150084319,3092,Subscriber,1981.0,Female,No,13.95,0.23,38,November,24,Saturday,20,Weekend,Evening,Adult,94117
1276886,448,2018-09-20 12:01:16.8410,2018-09-20 12:08:45.247,343.0,Bryant St at 2nd St,37.783171989315306,-122.39357203245164,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,4018,Subscriber,1991.0,Male,No,7.47,0.12,28,September,20,Thursday,12,Weekday,Morning,Young Adult,94107
872171,726,2018-07-24 07:27:53.2910,2018-07-24 07:40:00.275,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,44.0,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,1252,Subscriber,1994.0,Female,No,12.1,0.2,25,July,24,Tuesday,7,Weekday,Morning,Young Adult,94117
858873,692,2018-07-25 17:39:58.3860,2018-07-25 17:51:31.196,28.0,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330359,6.0,The Embarcadero at Sansome St,37.80477,-122.40323400000001,2995,Customer,,,No,11.53,0.19,0,July,25,Wednesday,17,Weekday,Afternoon,Children,94105
1316088,268,2018-09-14 08:59:14.4030,2018-09-14 09:03:43.122,47.0,4th St at Harrison St,37.78095459960753,-122.39974915981293,81.0,Berry St at 4th St,37.77588,-122.39317,4398,Subscriber,1986.0,Male,No,4.47,0.07,33,September,14,Friday,9,Weekday,Morning,Young Adult,94107
1233124,165,2018-09-27 08:24:04.5800,2018-09-27 08:26:49.876,90.0,Townsend St at 7th St,37.771058000000004,-122.402717,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,4436,Subscriber,1989.0,Male,No,2.75,0.05,30,September,27,Thursday,8,Weekday,Morning,Young Adult,94103
1829050,5411,2018-12-08 12:15:00.9190,2018-12-08 13:45:12.252,71.0,Broderick St at Oak St,37.773062700000004,-122.4390777,71.0,Broderick St at Oak St,37.773062700000004,-122.4390777,1582,Customer,,,No,90.18,1.5,0,December,08,Saturday,13,Weekend,Afternoon,Children,94117
1428410,732,2018-10-26 16:44:38.0320,2018-10-26 16:56:50.329,23.0,The Embarcadero at Steuart St,37.791464000000005,-122.391034,44.0,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.7810737,-122.4117382,2012,Subscriber,1987.0,Female,No,12.2,0.2,32,October,26,Friday,16,Weekday,Afternoon,Young Adult,94105
1442578,1179,2018-10-24 17:26:45.9450,2018-10-24 17:46:25.552,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,62.0,Victoria Manalo Draves Park,37.77779057034257,-122.40643188357352,2689,Subscriber,1966.0,Female,No,19.65,0.33,53,October,24,Wednesday,17,Weekday,Afternoon,Adult,94133
1255897,530,2018-09-24 08:25:43.2200,2018-09-24 08:34:33.913,116.0,Mississippi St at 17th St,37.764802200000005,-122.3947713,90.0,Townsend St at 7th St,37.771058000000004,-122.402717,903,Subscriber,1987.0,Male,No,8.83,0.15,32,September,24,Monday,8,Weekday,Morning,Young Adult,94107
1381195,817,2018-09-04 17:57:27.9970,2018-09-04 18:11:05.343,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.39708600000002,81.0,Berry St at 4th St,37.77588,-122.39317,3455,Subscriber,1984.0,Male,No,13.62,0.23,35,September,04,Tuesday,18,Weekday,Afternoon,Young Adult,94105
525022,323,2018-05-17 15:45:07.0520,2018-05-17 15:50:30.570,58.0,Market St at 10th St,37.776619000000004,-122.41738500000001,74.0,Laguna St at Hayes St,37.77643481920474,-122.42624402046205,1456,Subscriber,1971.0,Male,No,5.38,0.09,48,May,17,Thursday,15,Weekday,Afternoon,Adult,94102
314886,661,2018-04-30 17:38:09.4980,2018-04-30 17:49:11.383,58.0,Market St at 10th St,37.776619000000004,-122.41738500000001,16.0,Steuart St at Market St,37.794129999999996,-122.39443,3192,Subscriber,1986.0,Male,No,11.02,0.18,33,April,30,Monday,17,Weekday,Afternoon,Young Adult,94102
536656,814,2018-05-15 18:43:33.9710,2018-05-15 18:57:08.615,90.0,Townsend St at 7th St,37.771058000000004,-122.402717,47.0,4th St at Harrison St,37.78095459960753,-122.39974915981293,3147,Customer,1992.0,Female,No,13.57,0.23,27,May,15,Tuesday,18,Weekday,Afternoon,Young Adult,94103
1276738,842,2018-09-20 12:26:04.3240,2018-09-20 12:40:06.966,,,37.41,-121.94,,,37.41,-121.96,4141,Subscriber,1999.0,Female,No,14.03,0.23,20,September,20,Thursday,12,Weekday,Morning,Teen,95134
343737,503,2018-04-25 07:53:11.8470,2018-04-25 08:01:35.207,232.0,MLK Jr Way at 14th St,37.806162799999996,-122.2760402,186.0,Lakeside Dr at 14th St,37.8013189,-122.26264180000001,1745,Subscriber,1968.0,Male,No,8.38,0.14,51,April,25,Wednesday,8,Weekday,Morning,Adult,94612
